input_doc	distance	class	class_match	keyword_match	ref_match
epidemiology	0.36673176379311034	evolutionary biology	0	0	0
epidemiology	0.36723382333868915	evolutionary biology	0	0	0
epidemiology	0.3674290995683436	animal behavior and cognition	0	0	0
epidemiology	0.36758406919862685	evolutionary biology	0	0	0
epidemiology	0.3677140348195439	evolutionary biology	0	0	0
epidemiology	0.3678392057097558	ecology	0	0	0
epidemiology	0.3682148869299977	evolutionary biology	0	0	0
epidemiology	0.36821809242206316	ecology	0	0	0
epidemiology	0.36839409857929806	evolutionary biology	0	0	0
epidemiology	0.3686321365057774	ecology	0	0	0
epidemiology	0.36866651566568964	evolutionary biology	0	0	0
epidemiology	0.36900864587559223	bioinformatics	0	0	0
epidemiology	0.3690366370520407	evolutionary biology	0	0	0
epidemiology	0.3692790795863713	evolutionary biology	0	0	0
epidemiology	0.369456392705645	evolutionary biology	0	0	0
epidemiology	0.36983237772129707	evolutionary biology	0	0	0
epidemiology	0.3698988371248646	evolutionary biology	0	0	0
epidemiology	0.3700798001184098	evolutionary biology	0	0	0
epidemiology	0.37008683568180856	evolutionary biology	0	0	0
epidemiology	0.37039953059121966	evolutionary biology	0	0	0
epidemiology	0.37047661388110753	evolutionary biology	0	0	0
epidemiology	0.3704969236818675	evolutionary biology	0	0	0
epidemiology	0.37072749213762524	evolutionary biology	0	0	0
epidemiology	0.3707573928717156	evolutionary biology	0	0	0
epidemiology	0.3709893992374733	evolutionary biology	0	0	0
epidemiology	0.3711599297364395	evolutionary biology	0	0	0
epidemiology	0.3714110011532824	evolutionary biology	0	0	0
epidemiology	0.37206856050402504	evolutionary biology	0	0	0
epidemiology	0.3722753864405236	evolutionary biology	0	1	0
epidemiology	0.3722832181680069	evolutionary biology	0	0	0
epidemiology	0.37230358371171546	evolutionary biology	0	0	0
epidemiology	0.3724172337804553	evolutionary biology	0	0	0
epidemiology	0.37244664357128865	systems biology	0	0	0
epidemiology	0.37249735646752924	evolutionary biology	0	0	0
epidemiology	0.37278487807711114	evolutionary biology	0	0	0
epidemiology	0.3728169933883734	evolutionary biology	0	0	0
epidemiology	0.37285855211533303	evolutionary biology	0	0	0
epidemiology	0.3731268294935294	evolutionary biology	0	0	0
epidemiology	0.37317366840507127	ecology	0	0	0
epidemiology	0.3733696713912843	evolutionary biology	0	0	0
epidemiology	0.37379237432999834	evolutionary biology	0	0	0
epidemiology	0.3738600423632872	epidemiology	1	0	0
epidemiology	0.37394186350264846	evolutionary biology	0	0	0
epidemiology	0.373992034561777	evolutionary biology	0	0	0
epidemiology	0.3740284258710188	genetics	0	0	0
epidemiology	0.3743150753832257	ecology	0	0	0
epidemiology	0.37441275833106225	evolutionary biology	0	0	0
epidemiology	0.374654469379776	evolutionary biology	0	0	0
epidemiology	0.37468414373082937	molecular biology	0	0	0
epidemiology	0.3749536543902572	evolutionary biology	0	0	0
epidemiology	0.37498090036497267	epidemiology	1	0	0
epidemiology	0.37500074202744416	evolutionary biology	0	0	0
epidemiology	0.37503876392012303	ecology	0	0	0
epidemiology	0.37521985548347137	evolutionary biology	0	0	0
epidemiology	0.37542400778714424	evolutionary biology	0	0	0
epidemiology	0.3755060014128375	ecology	0	0	0
epidemiology	0.3756650889173374	evolutionary biology	0	0	0
epidemiology	0.3758550290779664	evolutionary biology	0	0	0
epidemiology	0.3758906258719845	evolutionary biology	0	0	0
epidemiology	0.37604110691842163	ecology	0	0	0
epidemiology	0.3764815671343157	developmental biology	0	0	0
epidemiology	0.37649751201893267	evolutionary biology	0	0	0
epidemiology	0.3766742146355091	evolutionary biology	0	0	0
epidemiology	0.3767205883195365	evolutionary biology	0	0	0
epidemiology	0.37689452795793554	evolutionary biology	0	0	0
epidemiology	0.37691814809161694	evolutionary biology	0	0	0
epidemiology	0.377130596478348	evolutionary biology	0	0	0
epidemiology	0.3771882589075233	ecology	0	0	0
epidemiology	0.37734745327318253	evolutionary biology	0	0	0
epidemiology	0.3773846333020704	ecology	0	0	0
epidemiology	0.3774027740075666	evolutionary biology	0	0	0
epidemiology	0.37786343112929033	evolutionary biology	0	0	0
epidemiology	0.3779608585480798	evolutionary biology	0	0	0
epidemiology	0.37803067408524116	ecology	0	0	0
epidemiology	0.3780495704693583	evolutionary biology	0	0	0
epidemiology	0.3781421907982374	evolutionary biology	0	1	0
epidemiology	0.37814509474633107	evolutionary biology	0	0	0
epidemiology	0.37830741314438077	zoology	0	0	0
epidemiology	0.37840820470018743	evolutionary biology	0	0	0
